id;value;sensor;timestamp;uploaded
4398;6.0;PM25;2017-02-22 12:56:23.683241;1
4399;29.2;PM10;2017-02-22 12:56:46.262173;1
4400;5.9;PM25;2017-02-22 12:56:46.262296;1
4401;27.4;PM10;2017-02-22 12:57:09.034095;1
4402;5.9;PM25;2017-02-22 12:57:09.034200;1
4403;26.1;PM10;2017-02-22 12:57:31.700076;1
4404;5.9;PM25;2017-02-22 12:57:31.700183;1
4405;24.7;PM10;2017-02-22 12:57:54.365520;1
4406;6.0;PM25;2017-02-22 12:57:54.365629;1
4407;22.2;PM10;2017-02-22 12:58:17.028364;1
4408;5.6;PM25;2017-02-22 12:58:17.028478;1
4409;20.7;PM10;2017-02-22 12:58:39.790495;1
4410;5.5;PM25;2017-02-22 12:58:39.790661;1
4411;18.9;PM10;2017-02-22 12:59:02.544359;1
4412;5.8;PM25;2017-02-22 12:59:02.544463;1
4413;19.8;PM10;2017-02-22 12:59:25.205304;1
4414;5.9;PM25;2017-02-22 12:59:25.205428;1
4415;22.9;PM10;2017-02-22 12:59:47.838800;1
4416;6.1;PM25;2017-02-22 12:59:47.838905;1
4417;24.4;PM10;2017-02-22 13:00:10.413655;1
4418;6.4;PM25;2017-02-22 13:00:10.413760;1
4419;25.3;PM10;2017-02-22 13:00:33.665192;1
4420;6.5;PM25;2017-02-22 13:00:33.665313;1
4421;25.2;PM10;2017-02-22 13:00:56.653108;1
4422;6.4;PM25;2017-02-22 13:00:56.653214;1
4423;27.1;PM10;2017-02-22 13:01:19.255384;1
4424;6.5;PM25;2017-02-22 13:01:19.255489;1
4425;26.7;PM10;2017-02-22 13:01:41.846334;1
4426;6.3;PM25;2017-02-22 13:01:41.846448;1
4427;27.6;PM10;2017-02-22 13:02:04.457506;1
4428;6.4;PM25;2017-02-22 13:02:04.457629;1
4429;28.5;PM10;2017-02-22 13:02:27.142046;1
4430;6.5;PM25;2017-02-22 13:02:27.142149;1
4431;24.3;PM10;2017-02-22 13:02:49.944855;1
4432;6.3;PM25;2017-02-22 13:02:49.945447;1
4433;24.0;PM10;2017-02-22 13:03:12.671942;1
4434;6.1;PM25;2017-02-22 13:03:12.672048;1
4435;24.8;PM10;2017-02-22 13:03:35.579792;1
4436;6.3;PM25;2017-02-22 13:03:35.579916;1
4437;24.9;PM10;2017-02-22 13:03:58.243248;1
4438;6.4;PM25;2017-02-22 13:03:58.243357;1
4439;25.5;PM10;2017-02-22 13:04:21.011245;1
4440;6.4;PM25;2017-02-22 13:04:21.011349;1
4441;27.3;PM10;2017-02-22 13:04:43.827965;1
4442;6.5;PM25;2017-02-22 13:04:43.828076;1
4443;25.7;PM10;2017-02-22 13:05:06.632352;1
4444;5.9;PM25;2017-02-22 13:05:06.632464;1
4445;27.6;PM10;2017-02-22 13:05:29.806846;1
4446;6.0;PM25;2017-02-22 13:05:29.806952;1
4447;28.9;PM10;2017-02-22 13:05:53.007629;1
4448;6.2;PM25;2017-02-22 13:05:53.007730;1
4449;27.8;PM10;2017-02-22 13:06:15.629282;1
4450;6.2;PM25;2017-02-22 13:06:15.629391;1
4451;29.1;PM10;2017-02-22 13:06:38.436988;1
4452;6.1;PM25;2017-02-22 13:06:38.437099;1
4453;30.1;PM10;2017-02-22 13:07:01.156955;1
4454;6.3;PM25;2017-02-22 13:07:01.157066;1
4455;29.2;PM10;2017-02-22 13:07:24.085709;1
4456;6.4;PM25;2017-02-22 13:07:24.085819;1
4457;30.3;PM10;2017-02-22 13:07:46.882790;1
4458;6.5;PM25;2017-02-22 13:07:46.882907;1
4459;28.3;PM10;2017-02-22 13:08:09.552138;1
4460;6.4;PM25;2017-02-22 13:08:09.552251;1
4461;26.5;PM10;2017-02-22 13:08:32.321467;1
4462;6.3;PM25;2017-02-22 13:08:32.321582;1
4463;27.5;PM10;2017-02-22 13:08:54.981243;1
4464;6.2;PM25;2017-02-22 13:08:54.981355;1
4465;27.2;PM10;2017-02-22 13:09:18.700038;1
4466;6.4;PM25;2017-02-22 13:09:18.700145;1
4467;29.1;PM10;2017-02-22 13:09:41.461961;1
4468;6.4;PM25;2017-02-22 13:09:41.462069;1
4469;28.2;PM10;2017-02-22 13:10:04.778873;1
4470;6.3;PM25;2017-02-22 13:10:04.778983;1
4471;27.4;PM10;2017-02-22 13:10:27.524023;1
4472;6.1;PM25;2017-02-22 13:10:27.524154;1
4473;28.1;PM10;2017-02-22 13:10:50.702948;1
4474;6.0;PM25;2017-02-22 13:10:50.703058;1
4475;28.7;PM10;2017-02-22 13:11:13.692607;1
4476;6.0;PM25;2017-02-22 13:11:13.692708;1
4477;29.2;PM10;2017-02-22 13:11:36.338549;1
4478;6.0;PM25;2017-02-22 13:11:36.338662;1
4479;31.5;PM10;2017-02-22 13:11:59.161444;1
4480;6.1;PM25;2017-02-22 13:11:59.161552;1
4481;32.6;PM10;2017-02-22 13:12:22.831890;1
4482;6.0;PM25;2017-02-22 13:12:22.832004;1
4483;30.7;PM10;2017-02-22 13:12:45.568516;1
4484;6.1;PM25;2017-02-22 13:12:45.568643;1
4485;31.5;PM10;2017-02-22 13:13:08.233760;1
4486;6.1;PM25;2017-02-22 13:13:08.233869;1
4487;31.1;PM10;2017-02-22 13:13:31.246852;1
4488;6.1;PM25;2017-02-22 13:13:31.246965;1
4489;31.7;PM10;2017-02-22 13:13:54.083274;1
4490;6.1;PM25;2017-02-22 13:13:54.083392;1
4491;31.7;PM10;2017-02-22 13:14:16.798347;1
4492;6.0;PM25;2017-02-22 13:14:16.798469;1
4493;30.5;PM10;2017-02-22 13:14:39.675657;1
4494;6.0;PM25;2017-02-22 13:14:39.675780;1
4495;30.4;PM10;2017-02-22 13:15:03.048874;1
4496;6.0;PM25;2017-02-22 13:15:03.048978;1
4497;28.8;PM10;2017-02-22 13:15:25.786734;1
4498;6.0;PM25;2017-02-22 13:15:25.786840;1
4499;30.9;PM10;2017-02-22 13:15:49.130896;1
4500;6.1;PM25;2017-02-22 13:15:49.131041;1
4501;32.0;PM10;2017-02-22 13:16:11.855335;1
4502;6.5;PM25;2017-02-22 13:16:11.855447;1
4503;33.7;PM10;2017-02-22 13:16:34.839251;1
4504;6.6;PM25;2017-02-22 13:16:34.839376;1
4505;33.6;PM10;2017-02-22 13:16:57.724909;1
4506;6.6;PM25;2017-02-22 13:16:57.725014;1
4507;32.4;PM10;2017-02-22 13:17:20.492802;1
4508;6.5;PM25;2017-02-22 13:17:20.492911;1
4509;31.6;PM10;2017-02-22 13:17:43.414501;1
4510;6.7;PM25;2017-02-22 13:17:43.414618;1
4511;30.5;PM10;2017-02-22 13:18:06.429067;1
4512;6.4;PM25;2017-02-22 13:18:06.429193;1
4513;30.9;PM10;2017-02-22 13:18:29.103298;1
4514;6.3;PM25;2017-02-22 13:18:29.103408;1
4515;29.2;PM10;2017-02-22 13:18:52.040891;1
4516;6.4;PM25;2017-02-22 13:18:52.041039;1
4517;26.7;PM10;2017-02-22 13:19:14.872736;1
4518;6.1;PM25;2017-02-22 13:19:14.872860;1
4519;24.9;PM10;2017-02-22 13:19:37.666170;1
4520;6.2;PM25;2017-02-22 13:19:37.666285;1
4521;26.0;PM10;2017-02-22 13:20:00.304896;1
4522;6.2;PM25;2017-02-22 13:20:00.305026;1
4523;23.4;PM10;2017-02-22 13:20:23.395555;1
4524;6.0;PM25;2017-02-22 13:20:23.395680;1
4525;24.3;PM10;2017-02-22 13:20:46.494293;1
4526;5.9;PM25;2017-02-22 13:20:46.494399;1
4527;22.8;PM10;2017-02-22 13:21:09.732835;1
4528;6.0;PM25;2017-02-22 13:21:09.732942;1
4529;21.7;PM10;2017-02-22 13:21:32.924826;1
4530;6.0;PM25;2017-02-22 13:21:32.924949;1
4531;21.8;PM10;2017-02-22 13:21:55.617215;1
4532;6.0;PM25;2017-02-22 13:21:55.617330;1
4533;25.1;PM10;2017-02-22 13:22:18.480886;1
4534;6.0;PM25;2017-02-22 13:22:18.481006;1
4535;24.8;PM10;2017-02-22 13:22:41.302318;1
4536;5.9;PM25;2017-02-22 13:22:41.302426;1
4537;24.3;PM10;2017-02-22 13:23:04.082940;1
4538;5.8;PM25;2017-02-22 13:23:04.083068;1
4539;25.6;PM10;2017-02-22 13:23:27.324724;1
4540;5.8;PM25;2017-02-22 13:23:27.324832;1
4541;25.2;PM10;2017-02-22 13:23:50.717675;1
4542;6.0;PM25;2017-02-22 13:23:50.717795;1
4543;26.6;PM10;2017-02-22 13:24:14.029389;1
4544;6.0;PM25;2017-02-22 13:24:14.029522;1
4545;26.5;PM10;2017-02-22 13:24:36.910880;1
4546;5.9;PM25;2017-02-22 13:24:36.911008;1
4547;25.5;PM10;2017-02-22 13:25:02.400646;1
4548;5.8;PM25;2017-02-22 13:25:02.400798;1
4549;22.7;PM10;2017-02-22 13:25:25.577653;1
4550;5.6;PM25;2017-02-22 13:25:25.577787;1
4551;23.4;PM10;2017-02-22 13:25:48.318061;1
4552;5.6;PM25;2017-02-22 13:25:48.318172;1
4553;24.2;PM10;2017-02-22 13:26:11.764183;1
4554;5.7;PM25;2017-02-22 13:26:11.764291;1
4555;24.9;PM10;2017-02-22 13:26:34.441356;1
4556;5.9;PM25;2017-02-22 13:26:34.441462;1
4557;24.8;PM10;2017-02-22 13:26:57.349669;1
4558;5.6;PM25;2017-02-22 13:26:57.349805;1
4559;23.8;PM10;2017-02-22 13:27:20.326210;1
4560;5.5;PM25;2017-02-22 13:27:20.326316;1
4561;24.4;PM10;2017-02-22 13:27:43.185848;1
4562;5.7;PM25;2017-02-22 13:27:43.185973;1
4563;26.9;PM10;2017-02-22 13:28:06.518867;1
4564;6.1;PM25;2017-02-22 13:28:06.518981;1
4565;26.3;PM10;2017-02-22 13:28:29.481299;1
4566;6.2;PM25;2017-02-22 13:28:29.481416;1
4567;27.0;PM10;2017-02-22 13:28:52.353234;1
4568;6.1;PM25;2017-02-22 13:28:52.353360;1
4569;25.1;PM10;2017-02-22 13:29:15.449305;1
4570;6.1;PM25;2017-02-22 13:29:15.449423;1
4571;25.0;PM10;2017-02-22 13:29:38.818321;1
4572;6.0;PM25;2017-02-22 13:29:38.818428;1
4573;28.4;PM10;2017-02-22 13:30:02.191045;1
4574;6.1;PM25;2017-02-22 13:30:02.191149;1
4575;29.2;PM10;2017-02-22 13:30:25.777093;1
4576;6.1;PM25;2017-02-22 13:30:25.777203;1
4577;30.9;PM10;2017-02-22 13:30:49.511194;1
4578;6.2;PM25;2017-02-22 13:30:49.511303;1
4579;29.2;PM10;2017-02-22 13:31:12.529048;1
4580;5.7;PM25;2017-02-22 13:31:12.529156;1
4581;30.0;PM10;2017-02-22 13:31:35.410312;1
4582;5.8;PM25;2017-02-22 13:31:35.410419;1
4583;30.3;PM10;2017-02-22 13:31:58.380945;1
4584;5.8;PM25;2017-02-22 13:31:58.381066;1
4585;33.2;PM10;2017-02-22 13:32:21.541651;1
4586;5.7;PM25;2017-02-22 13:32:21.541766;1
4587;31.9;PM10;2017-02-22 13:32:44.320441;1
4588;5.7;PM25;2017-02-22 13:32:44.320758;1
4589;29.9;PM10;2017-02-22 13:33:07.588268;1
4590;5.8;PM25;2017-02-22 13:33:07.588373;1
4591;31.0;PM10;2017-02-22 13:33:30.263105;1
4592;5.9;PM25;2017-02-22 13:33:30.263215;1
4593;28.5;PM10;2017-02-22 13:33:52.897397;1
4594;5.9;PM25;2017-02-22 13:33:52.897503;1
4595;27.7;PM10;2017-02-22 13:34:15.676851;1
4596;5.9;PM25;2017-02-22 13:34:15.676954;1
4597;27.4;PM10;2017-02-22 13:34:38.374587;1
4598;6.1;PM25;2017-02-22 13:34:38.374697;1
4599;26.5;PM10;2017-02-22 13:35:01.250975;1
4600;6.1;PM25;2017-02-22 13:35:01.251098;1
4601;24.8;PM10;2017-02-22 13:35:24.523239;1
4602;6.1;PM25;2017-02-22 13:35:24.523348;1
4603;25.6;PM10;2017-02-22 13:35:47.369970;1
4604;6.0;PM25;2017-02-22 13:35:47.370106;1
4605;24.9;PM10;2017-02-22 13:36:09.988450;1
4606;5.9;PM25;2017-02-22 13:36:09.988562;1
4607;24.3;PM10;2017-02-22 13:36:34.122277;1
4608;5.9;PM25;2017-02-22 13:36:34.122401;1
4609;25.3;PM10;2017-02-22 13:36:57.281731;1
4610;6.0;PM25;2017-02-22 13:36:57.281839;1
4611;25.6;PM10;2017-02-22 13:37:20.464446;1
4612;6.1;PM25;2017-02-22 13:37:20.464554;1
4613;24.5;PM10;2017-02-22 13:37:43.518032;1
4614;6.0;PM25;2017-02-22 13:37:43.518169;1
4615;25.5;PM10;2017-02-22 13:38:06.117742;1
4616;5.8;PM25;2017-02-22 13:38:06.117877;1
4617;27.2;PM10;2017-02-22 13:38:28.841763;1
4618;6.1;PM25;2017-02-22 13:38:28.841894;1
4619;28.4;PM10;2017-02-22 13:38:51.793469;1
4620;6.2;PM25;2017-02-22 13:38:51.793585;1
4621;30.9;PM10;2017-02-22 13:39:14.496521;1
4622;6.5;PM25;2017-02-22 13:39:14.496640;1
4623;33.4;PM10;2017-02-22 13:39:37.236305;1
4624;6.6;PM25;2017-02-22 13:39:37.236410;1
4625;34.4;PM10;2017-02-22 13:39:59.947195;1
4626;6.6;PM25;2017-02-22 13:39:59.947309;1
4627;33.6;PM10;2017-02-22 13:40:22.804459;1
4628;6.6;PM25;2017-02-22 13:40:22.804608;1
4629;32.8;PM10;2017-02-22 13:40:45.998510;1
4630;6.8;PM25;2017-02-22 13:40:45.998630;1
4631;31.4;PM10;2017-02-22 13:41:08.796031;1
4632;6.8;PM25;2017-02-22 13:41:08.796161;1
4633;30.2;PM10;2017-02-22 13:41:31.519182;1
4634;6.6;PM25;2017-02-22 13:41:31.519291;1
4635;29.5;PM10;2017-02-22 13:41:54.415627;1
4636;6.4;PM25;2017-02-22 13:41:54.415739;1
4637;28.0;PM10;2017-02-22 13:42:17.043449;1
4638;6.2;PM25;2017-02-22 13:42:17.043961;1
4639;27.0;PM10;2017-02-22 13:42:39.695501;1
4640;6.1;PM25;2017-02-22 13:42:39.695629;1
4641;26.4;PM10;2017-02-22 13:43:02.511364;1
4642;6.1;PM25;2017-02-22 13:43:02.511474;1
4643;28.1;PM10;2017-02-22 13:43:25.418624;1
4644;6.1;PM25;2017-02-22 13:43:25.418730;1
4645;28.6;PM10;2017-02-22 13:43:48.285011;1
4646;6.1;PM25;2017-02-22 13:43:48.285123;1
4647;26.7;PM10;2017-02-22 13:44:10.945076;1
4648;6.1;PM25;2017-02-22 13:44:10.945199;1
4649;27.0;PM10;2017-02-22 13:44:34.477293;1
4650;6.0;PM25;2017-02-22 13:44:34.477403;1
4651;23.9;PM10;2017-02-22 13:44:57.077258;1
4652;6.2;PM25;2017-02-22 13:44:57.077378;1
4653;24.7;PM10;2017-02-22 13:45:19.802426;1
4654;6.2;PM25;2017-02-22 13:45:19.802532;1
4655;25.0;PM10;2017-02-22 13:45:42.455848;1
4656;6.1;PM25;2017-02-22 13:45:42.455977;1
4657;29.0;PM10;2017-02-22 13:46:05.222910;1
4658;6.2;PM25;2017-02-22 13:46:05.223031;1
4659;28.7;PM10;2017-02-22 13:46:28.296091;1
4660;6.3;PM25;2017-02-22 13:46:28.296198;1
4661;30.4;PM10;2017-02-22 13:46:51.396524;1
4662;6.3;PM25;2017-02-22 13:46:51.396627;1
4663;29.8;PM10;2017-02-22 13:47:14.774857;1
4664;6.4;PM25;2017-02-22 13:47:14.774965;1
4665;29.6;PM10;2017-02-22 13:47:37.524456;1
4666;6.2;PM25;2017-02-22 13:47:37.524568;1
4667;30.8;PM10;2017-02-22 13:48:00.221266;1
4668;6.1;PM25;2017-02-22 13:48:00.221382;1
4669;31.3;PM10;2017-02-22 13:48:23.539229;1
4670;6.0;PM25;2017-02-22 13:48:23.539349;1
4671;28.7;PM10;2017-02-22 13:48:46.324893;1
4672;6.1;PM25;2017-02-22 13:48:46.325021;1
4673;26.1;PM10;2017-02-22 13:49:09.071622;1
4674;5.8;PM25;2017-02-22 13:49:09.071737;1
4675;27.3;PM10;2017-02-22 13:49:31.963294;1
4676;5.9;PM25;2017-02-22 13:49:31.963403;1
4677;25.8;PM10;2017-02-22 13:49:54.566704;1
4678;5.8;PM25;2017-02-22 13:49:54.566813;1
4679;26.1;PM10;2017-02-22 13:50:17.519285;1
4680;6.0;PM25;2017-02-22 13:50:17.519391;1
4681;24.9;PM10;2017-02-22 13:50:40.574486;1
4682;6.0;PM25;2017-02-22 13:50:40.575110;1
4683;27.1;PM10;2017-02-22 13:51:03.354993;1
4684;6.1;PM25;2017-02-22 13:51:03.355101;1
4685;26.9;PM10;2017-02-22 13:51:25.979238;1
4686;6.1;PM25;2017-02-22 13:51:25.979363;1
4687;28.5;PM10;2017-02-22 13:51:48.755179;1
4688;6.0;PM25;2017-02-22 13:51:48.755282;1
4689;31.3;PM10;2017-02-22 13:52:11.770058;1
4690;5.9;PM25;2017-02-22 13:52:11.770185;1
4691;32.0;PM10;2017-02-22 13:52:34.569451;1
4692;5.7;PM25;2017-02-22 13:52:34.569576;1
4693;33.2;PM10;2017-02-22 13:52:57.880273;1
4694;5.7;PM25;2017-02-22 13:52:57.880381;1
4695;32.4;PM10;2017-02-22 13:53:20.708677;1
4696;5.2;PM25;2017-02-22 13:53:20.708791;1
4697;31.7;PM10;2017-02-22 13:53:43.727904;1
4698;5.3;PM25;2017-02-22 13:53:43.728025;1
4699;29.0;PM10;2017-02-22 13:54:06.688622;1
4700;5.0;PM25;2017-02-22 13:54:06.688766;1
4701;29.0;PM10;2017-02-22 13:54:29.541486;1
4702;5.0;PM25;2017-02-22 13:54:29.541606;1
4703;26.0;PM10;2017-02-22 13:54:52.381502;1
4704;5.0;PM25;2017-02-22 13:54:52.381624;1
4705;25.7;PM10;2017-02-22 13:55:15.010635;1
4706;5.1;PM25;2017-02-22 13:55:15.010744;1
4707;25.0;PM10;2017-02-22 13:55:38.251491;1
4708;5.1;PM25;2017-02-22 13:55:38.251603;1
4709;24.6;PM10;2017-02-22 13:56:01.071233;1
4710;5.1;PM25;2017-02-22 13:56:01.071339;1
4711;25.5;PM10;2017-02-22 13:56:23.981124;1
4712;5.2;PM25;2017-02-22 13:56:23.981228;1
4713;26.2;PM10;2017-02-22 13:56:46.783958;1
4714;5.3;PM25;2017-02-22 13:56:46.784075;1
4715;26.4;PM10;2017-02-22 13:57:09.958110;1
4716;5.5;PM25;2017-02-22 13:57:09.958215;1
4717;26.2;PM10;2017-02-22 13:57:32.977436;1
4718;5.7;PM25;2017-02-22 13:57:32.977540;1
4719;25.7;PM10;2017-02-22 13:57:55.886700;1
4720;5.8;PM25;2017-02-22 13:57:55.886821;1
4721;25.9;PM10;2017-02-22 13:58:18.706253;1
4722;5.9;PM25;2017-02-22 13:58:18.706361;1
4723;25.1;PM10;2017-02-22 13:58:41.497950;1
4724;6.1;PM25;2017-02-22 13:58:41.498059;1
4725;26.1;PM10;2017-02-22 13:59:04.073384;1
4726;6.5;PM25;2017-02-22 13:59:04.073492;1
4727;24.7;PM10;2017-02-22 13:59:26.744108;1
4728;6.4;PM25;2017-02-22 13:59:26.744220;1
4729;25.3;PM10;2017-02-22 13:59:49.382448;1
4730;6.3;PM25;2017-02-22 13:59:49.382558;1
4731;26.3;PM10;2017-02-22 14:00:12.650947;1
4732;6.2;PM25;2017-02-22 14:00:12.651101;1
4733;25.6;PM10;2017-02-22 14:00:36.156885;1
4734;6.1;PM25;2017-02-22 14:00:36.157009;1
4735;23.9;PM10;2017-02-22 14:00:59.676606;1
4736;5.9;PM25;2017-02-22 14:00:59.676735;1
4737;25.5;PM10;2017-02-22 14:01:22.790179;1
4738;5.9;PM25;2017-02-22 14:01:22.790293;1
4739;26.1;PM10;2017-02-22 14:01:45.697695;1
4740;5.8;PM25;2017-02-22 14:01:45.697808;1
4741;29.7;PM10;2017-02-22 14:02:08.739142;1
4742;6.1;PM25;2017-02-22 14:02:08.739269;1
4743;29.3;PM10;2017-02-22 14:02:31.735791;1
4744;5.9;PM25;2017-02-22 14:02:31.735902;1
4745;27.2;PM10;2017-02-22 14:02:54.622917;1
4746;5.9;PM25;2017-02-22 14:02:54.623027;1
4747;27.8;PM10;2017-02-22 14:03:17.346369;1
4748;6.1;PM25;2017-02-22 14:03:17.346475;1
4749;29.6;PM10;2017-02-22 14:03:40.333091;1
4750;6.2;PM25;2017-02-22 14:03:40.333199;1
4751;32.6;PM10;2017-02-22 14:04:03.539967;1
4752;6.6;PM25;2017-02-22 14:04:03.540073;1
4753;34.3;PM10;2017-02-22 14:04:26.262949;1
4754;6.8;PM25;2017-02-22 14:04:26.263073;1
4755;30.8;PM10;2017-02-22 14:04:49.019831;1
4756;6.5;PM25;2017-02-22 14:04:49.019940;1
4757;30.1;PM10;2017-02-22 14:05:11.815412;1
4758;6.6;PM25;2017-02-22 14:05:11.815515;1
4759;31.1;PM10;2017-02-22 14:05:35.152868;1
4760;6.7;PM25;2017-02-22 14:05:35.153036;1
4761;33.0;PM10;2017-02-22 14:05:57.709204;1
4762;6.7;PM25;2017-02-22 14:05:57.709316;1
4763;32.2;PM10;2017-02-22 14:06:20.450403;1
4764;6.6;PM25;2017-02-22 14:06:20.450513;1
4765;30.3;PM10;2017-02-22 14:06:43.101956;1
4766;6.6;PM25;2017-02-22 14:06:43.102065;1
4767;25.3;PM10;2017-02-22 14:07:06.205445;1
4768;6.1;PM25;2017-02-22 14:07:06.205562;1
4769;24.8;PM10;2017-02-22 14:07:30.114383;1
4770;6.0;PM25;2017-02-22 14:07:30.114493;1
4771;23.8;PM10;2017-02-22 14:07:53.198725;1
4772;6.1;PM25;2017-02-22 14:07:53.198851;1
4773;23.1;PM10;2017-02-22 14:08:16.365483;1
4774;6.0;PM25;2017-02-22 14:08:16.365589;1
4775;24.3;PM10;2017-02-22 14:08:39.193207;1
4776;5.9;PM25;2017-02-22 14:08:39.193344;1
4777;25.7;PM10;2017-02-22 14:09:02.460341;1
4778;6.0;PM25;2017-02-22 14:09:02.460474;1
4779;24.7;PM10;2017-02-22 14:09:25.580029;1
4780;5.8;PM25;2017-02-22 14:09:25.580157;1
4781;25.4;PM10;2017-02-22 14:09:48.833674;1
4782;6.0;PM25;2017-02-22 14:09:48.833780;1
4783;25.6;PM10;2017-02-22 14:10:11.975256;1
4784;6.0;PM25;2017-02-22 14:10:11.975363;1
4785;27.1;PM10;2017-02-22 14:10:34.916665;1
4786;6.0;PM25;2017-02-22 14:10:34.916791;1
4787;27.7;PM10;2017-02-22 14:10:58.027167;1
4788;5.9;PM25;2017-02-22 14:10:58.027280;1
4789;26.9;PM10;2017-02-22 14:11:21.034406;1
4790;5.9;PM25;2017-02-22 14:11:21.034517;1
4791;24.5;PM10;2017-02-22 14:11:43.870642;1
4792;5.8;PM25;2017-02-22 14:11:43.870764;1
4793;25.5;PM10;2017-02-22 14:12:07.043139;1
4794;5.8;PM25;2017-02-22 14:12:07.043248;1
4795;25.2;PM10;2017-02-22 14:12:30.015945;1
4796;5.9;PM25;2017-02-22 14:12:30.016068;1
4797;25.4;PM10;2017-02-22 14:12:53.027082;1
4798;5.8;PM25;2017-02-22 14:12:53.027208;1
4799;23.6;PM10;2017-02-22 14:13:16.060230;1
4800;5.7;PM25;2017-02-22 14:13:16.060339;1
4801;23.3;PM10;2017-02-22 14:13:39.207649;1
4802;5.9;PM25;2017-02-22 14:13:39.207757;1
4803;25.0;PM10;2017-02-22 14:14:02.086809;1
4804;6.0;PM25;2017-02-22 14:14:02.086920;1
4805;24.1;PM10;2017-02-22 14:14:25.321510;1
4806;6.0;PM25;2017-02-22 14:14:25.321615;1
4807;24.7;PM10;2017-02-22 14:14:48.037661;1
4808;6.0;PM25;2017-02-22 14:14:48.037790;1
4809;23.9;PM10;2017-02-22 14:15:10.927628;1
4810;5.8;PM25;2017-02-22 14:15:10.927760;1
4811;23.6;PM10;2017-02-22 14:15:34.020406;1
4812;5.7;PM25;2017-02-22 14:15:34.020516;1
4813;25.3;PM10;2017-02-22 14:15:56.781879;1
4814;6.1;PM25;2017-02-22 14:15:56.781988;1
4815;26.2;PM10;2017-02-22 14:16:19.514381;1
4816;6.1;PM25;2017-02-22 14:16:19.514506;1
4817;24.4;PM10;2017-02-22 14:16:42.300076;1
4818;6.1;PM25;2017-02-22 14:16:42.300187;1
4819;26.3;PM10;2017-02-22 14:17:05.041334;1
4820;6.2;PM25;2017-02-22 14:17:05.041441;1
4821;27.4;PM10;2017-02-22 14:17:27.713089;1
4822;6.2;PM25;2017-02-22 14:17:27.713194;1
4823;27.9;PM10;2017-02-22 14:17:50.846899;1
4824;6.3;PM25;2017-02-22 14:17:50.847010;1
4825;30.3;PM10;2017-02-22 14:18:14.210908;1
4826;6.3;PM25;2017-02-22 14:18:14.211034;1
4827;30.3;PM10;2017-02-22 14:18:37.044842;1
4828;6.0;PM25;2017-02-22 14:18:37.044949;1
4829;30.7;PM10;2017-02-22 14:19:00.183702;1
4830;5.8;PM25;2017-02-22 14:19:00.183814;1
4831;32.2;PM10;2017-02-22 14:19:23.280975;1
4832;6.0;PM25;2017-02-22 14:19:23.281081;1
4833;33.1;PM10;2017-02-22 14:19:45.900859;1
4834;6.0;PM25;2017-02-22 14:19:45.900983;1
4835;31.5;PM10;2017-02-22 14:20:08.689622;1
4836;6.3;PM25;2017-02-22 14:20:08.689736;1
4837;29.7;PM10;2017-02-22 14:20:31.504663;1
4838;6.2;PM25;2017-02-22 14:20:31.504778;1
4839;28.3;PM10;2017-02-22 14:20:54.345741;1
4840;6.2;PM25;2017-02-22 14:20:54.345865;1
4841;25.3;PM10;2017-02-22 14:21:17.011726;1
4842;6.0;PM25;2017-02-22 14:21:17.011832;1
4843;24.6;PM10;2017-02-22 14:21:39.628875;1
4844;6.4;PM25;2017-02-22 14:21:39.628981;1
4845;23.4;PM10;2017-02-22 14:22:02.391011;1
4846;6.3;PM25;2017-02-22 14:22:02.391122;1
4847;22.2;PM10;2017-02-22 14:22:25.460322;1
4848;6.4;PM25;2017-02-22 14:22:25.460431;1
4849;24.0;PM10;2017-02-22 14:22:48.143139;1
4850;6.5;PM25;2017-02-22 14:22:48.143248;1
4851;24.6;PM10;2017-02-22 14:23:10.869076;1
4852;6.5;PM25;2017-02-22 14:23:10.869176;1
4853;26.3;PM10;2017-02-22 14:23:33.832462;1
4854;6.6;PM25;2017-02-22 14:23:33.832575;1
4855;30.3;PM10;2017-02-22 14:23:56.584806;1
4856;7.0;PM25;2017-02-22 14:23:56.584905;1
4857;34.8;PM10;2017-02-22 14:24:19.544611;1
4858;7.1;PM25;2017-02-22 14:24:19.544723;1
4859;33.0;PM10;2017-02-22 14:24:42.421238;1
4860;6.9;PM25;2017-02-22 14:24:42.421348;1
4861;33.8;PM10;2017-02-22 14:25:05.213887;1
4862;6.7;PM25;2017-02-22 14:25:05.214007;1
4863;33.6;PM10;2017-02-22 14:25:28.134470;1
4864;6.5;PM25;2017-02-22 14:25:28.134577;1
4865;33.0;PM10;2017-02-22 14:25:50.907043;1
4866;6.3;PM25;2017-02-22 14:25:50.907147;1
4867;31.7;PM10;2017-02-22 14:26:13.844493;1
4868;6.3;PM25;2017-02-22 14:26:13.844607;1
4869;31.1;PM10;2017-02-22 14:26:36.559882;1
4870;6.1;PM25;2017-02-22 14:26:36.560040;1
4871;26.1;PM10;2017-02-22 14:26:59.386656;1
4872;5.8;PM25;2017-02-22 14:26:59.386768;1
4873;24.3;PM10;2017-02-22 14:27:22.350793;1
4874;5.6;PM25;2017-02-22 14:27:22.350943;1
4875;24.3;PM10;2017-02-22 14:27:45.196371;1
4876;5.5;PM25;2017-02-22 14:27:45.196475;1
4877;24.2;PM10;2017-02-22 14:28:08.295353;1
4878;5.5;PM25;2017-02-22 14:28:08.295462;1
4879;22.9;PM10;2017-02-22 14:28:31.128656;1
